form_id,form_datetime,sample_name,Baratron_Avg,calc_%_N2_Avg,calc_%_H2_Avg,calc_%_H2_2STD,calc_%_H2_umol,calc_%_H2_umol/h,calc_%_O2_Avg,calc_%_O2_2STD,calc_%_O2_umol,calc_%_O2_umol/h,calc_%_Ar_Avg,calc_%_CO2_Avg
339110,2022-10-18 15:44:54,PlateAgilent 1_Vial1,0.920252,99.47265729734808,0.44943095736234745,0.010460008593069848,1.2249752249856636,0.3062438062464159,0.035213354400958984,0.011950992645328153,0.0959780051266857,0.023994501281671424,0.025138874172444925,0.017559516716170103
339111,2022-10-18 15:57:31,PlateAgilent 1_Vial2,0.914702,99.82548759125491,0.10681225734206645,0.0015848106493688472,0.2911289639163299,0.07278224097908248,0.02884793012117642,0.01300067916495828,0.07862831678964212,0.01965707919741053,0.02363512430397099,0.015217096977867167
339112,2022-10-18 16:10:22,PlateAgilent 1_Vial3,0.928577,99.91987180212608,0.01695768855196704,0.0006401839995748598,0.046220110139041676,0.011555027534760419,0.026036235517153648,0.012529148236792386,0.070964723141426,0.0177411807853565,0.023345569534121077,0.013788704270667348
339113,2022-10-18 16:22:59,PlateAgilent 1_Vial4,0.936977,99.00176134615859,0.93714278725201,0.021845021968037476,2.5542893248721685,0.6385723312180421,0.024656132229074944,0.011997539955689312,0.06720309455727254,0.016800773639318135,0.022889332782310923,0.013550401578012173
339114,2022-10-18 16:35:54,PlateAgilent 1_Vial5,0.928577,99.87425229140942,0.06810405320640274,0.00032006568292724944,0.18562534808141384,0.04640633702035346,0.022948411235707383,0.011641523636906017,0.06254850663048539,0.015637126657621347,0.022284319902963326,0.012410924245499423
339115,2022-10-18 16:48:52,PlateAgilent 1_Vial6,0.911852,99.57060062083184,0.37034520734001464,0.00764920844417265,1.009418012382126,0.2523545030955315,0.02300786416591669,0.011537401785929574,0.06271055235823549,0.01567763808955887,0.0233069145971073,0.012739393065118657
339116,2022-10-18 17:01:49,PlateAgilent 1_Vial7,0.934202,99.73835080678595,0.20585663271845056,0.004415223340375723,0.5610856814559998,0.14027142036399995,0.021606646013878527,0.011520166972784315,0.05889137280923286,0.014722843202308215,0.02238141544793853,0.01180449903378324
339117,2022-10-18 17:14:51,PlateAgilent 1_Vial8,0.925802,99.92625246103859,0.017996035786297094,0.001043107381392871,0.04905024370271875,0.012262560925679688,0.020514117983117225,0.011197731857025644,0.05591356331845057,0.013978390829612643,0.022367275226350444,0.012870109965645637
339118,2022-10-18 17:27:45,PlateAgilent 1_Vial9,0.923027,99.88923372134191,0.05744692398429307,0.0004022368262810957,0.15657812947597655,0.03914453236899414,0.020261499969302085,0.01061393338469245,0.055225024170803154,0.013806256042700788,0.02218854955995473,0.010869305144532318
339119,2022-10-18 17:40:39,PlateAgilent 1_Vial10,0.925802,99.65009213362762,0.29412009411429507,0.0065235534922084126,0.8016577909429247,0.20041444773573117,0.023169732701344543,0.010715086616761776,0.0631517434741469,0.015787935868536725,0.02160618906414529,0.011011850492595163
