form_id,form_datetime,sample_name,Baratron_Avg,calc_%_N2_Avg,calc_%_H2_Avg,calc_%_H2_2STD,calc_%_H2_umol,calc_%_H2_umol/h,calc_%_O2_Avg,calc_%_O2_2STD,calc_%_O2_umol,calc_%_O2_umol/h,calc_%_Ar_Avg,calc_%_CO2_Avg
344407,2023-03-02 20:59:45,PlateAgilent 3_Vial1,0.942527,99.44498622474728,0.4269712603594176,0.009357430533149202,1.1637587646182215,0.29093969115455537,0.023078522013542678,0.009473385060291217,0.06290313836366025,0.015725784590915063,0.08058668182605787,0.02437731105369815
344408,2023-03-02 21:11:50,PlateAgilent 3_Vial2,0.939752,99.40113354756464,0.4780551287975714,0.01179840063193319,1.3029936620102898,0.32574841550257244,0.018861306275764305,0.009361066553041286,0.05140863690003913,0.012852159225009782,0.07971759804464265,0.02223241931738323
344409,2023-03-02 21:23:56,PlateAgilent 3_Vial3,0.942527,99.18538935073023,0.6950455697508264,0.015407384316059538,1.8944258049726803,0.4736064512431701,0.018435456746721913,0.00955013279420575,0.050247935541792105,0.012561983885448026,0.08008457004518894,0.021045052727022354
344410,2023-03-02 21:36:05,PlateAgilent 3_Vial4,0.939752,99.45901650480116,0.4226430734869606,0.010175726914264919,1.1519617986971726,0.28799044967429316,0.016793441394129215,0.008956607609826344,0.04577243581703578,0.011443108954258945,0.07983344032315606,0.021713539994598678
344411,2023-03-02 21:48:19,PlateAgilent 3_Vial5,0.939752,99.42983499843308,0.45721004653703134,0.010711583726620543,1.2461780178859738,0.31154450447149346,0.016043337258923797,0.008175549041954784,0.043727941625584,0.010931985406396,0.07677489587813793,0.020136721892813896
344412,2023-03-02 22:00:33,PlateAgilent 3_Vial6,0.936977,99.53753554562545,0.3465313664207943,0.007511632449579717,0.9445106786528302,0.23612766966320756,0.0156559316283326,0.008276233285252335,0.04267202348794766,0.010668005871986914,0.08073443995295956,0.01954271637245669
344413,2023-03-02 22:12:41,PlateAgilent 3_Vial7,0.928577,99.50704812466932,0.3762761277882306,0.007211992466113756,1.025583411074428,0.256395852768607,0.015531426987298145,0.007865057175709818,0.04233267191866985,0.010583167979667463,0.08191763841740973,0.019226682137728365
344414,2023-03-02 22:24:48,PlateAgilent 3_Vial8,0.931352,99.47930057408377,0.40625881070085834,0.009547907669594843,1.1073046257458032,0.2768261564364508,0.01463354391728095,0.008253543504736293,0.039885389421353216,0.009971347355338304,0.08033519219667679,0.01947187910141189
344415,2023-03-02 22:37:02,PlateAgilent 3_Vial9,0.936977,99.50588514135273,0.38024966643621066,0.009659875818906776,1.0364137428963953,0.25910343572409883,0.014266348350955386,0.008424963870680733,0.03888455611402334,0.009721139028505835,0.08108286733090277,0.018515976529200017
344416,2023-03-02 22:49:14,PlateAgilent 3_Vial10,0.934202,99.45416214663396,0.43028155256415535,0.009488559395081952,1.172781342773641,0.2931953356934103,0.014960295603986009,0.008474800417422941,0.04077598833177333,0.010193997082943333,0.08118014376794587,0.01941586142994614
344417,2023-03-02 23:01:31,PlateAgilent 3_Vial11,0.931352,99.73748325637038,0.19912342249719212,0.0027394085024790176,0.5427335506769623,0.13568338766924057,0.014067517223621226,0.007955867363183601,0.03834261924707995,0.009585654811769987,0.029507059474424533,0.01981874443439033
344418,2023-03-02 23:13:40,PlateAgilent 3_Vial12,0.934202,99.70679848013505,0.23293836485632807,0.004574922965483294,0.6349000246274062,0.15872500615685156,0.013899302662978515,0.00804025541776544,0.03788413131719078,0.009471032829297696,0.026639971842268413,0.01972388050336821
344419,2023-03-02 23:25:51,PlateAgilent 3_Vial13,0.934202,99.45061305381395,0.4360575823819186,0.011380584916687184,1.188524569424212,0.297131142356053,0.01481840376338081,0.007956789452492645,0.04038924597119124,0.01009731149279781,0.0795516409301012,0.018959319110646296
344420,2023-03-02 23:38:08,PlateAgilent 3_Vial14,0.934202,99.44686399673003,0.4388993619204712,0.009693375788734472,1.1962701629855195,0.29906754074637987,0.014573418929020629,0.008382748556328343,0.03972151192289673,0.009930377980724183,0.08043498837636581,0.019228234044123698
344421,2023-03-02 23:50:19,PlateAgilent 3_Vial15,0.934202,99.39582573198109,0.48853394987124316,0.010734824559183497,1.3315548814635292,0.3328887203658823,0.01579823548136016,0.008539430362304569,0.04305988883527891,0.010764972208819728,0.08041086038952011,0.019431222276781956
344422,2023-03-03 00:37:52,PlateAgilent 4_Vial1,0.942527,99.45606268323019,0.4137966577898885,0.009098608454572976,1.1278498858853883,0.28196247147134706,0.019522587723378483,0.008976503905962894,0.053211034747361725,0.013302758686840431,0.08617698331947965,0.024441087937057175
344423,2023-03-03 00:50:01,PlateAgilent 4_Vial2,0.934202,99.52650278405764,0.34893421303572136,0.005545057858068754,0.9510599105749055,0.23776497764372637,0.016867837630231877,0.008820263965907463,0.04597521122572769,0.011493802806431922,0.0853205857305261,0.022374579545877765
344424,2023-03-03 01:02:09,PlateAgilent 4_Vial3,0.936977,99.43042817337137,0.44670750338991627,0.009891425630425115,1.217552141221705,0.30438803530542624,0.015505811367974208,0.008364763559430869,0.04226285363283426,0.010565713408208565,0.08620493407794869,0.02115357779279654
344425,2023-03-03 01:14:14,PlateAgilent 4_Vial4,0.939752,99.45219984867072,0.427386135630084,0.009105737318335486,1.1648895543862607,0.2912223885965652,0.01414801013605287,0.00771716702311461,0.038562011840982215,0.009640502960245554,0.08666461074941023,0.019601394813743657
344426,2023-03-03 01:26:22,PlateAgilent 4_Vial5,0.936977,99.43352059973131,0.4482684979766665,0.010842860869888218,1.2218068096280117,0.3054517024070029,0.013422310968952692,0.007764735969741822,0.036584036167682674,0.009146009041920668,0.08519631859100807,0.019592272732070953
344427,2023-03-03 01:38:41,PlateAgilent 4_Vial6,0.931352,99.54835732862185,0.33248175946185826,0.006851988743271565,0.9062168758705552,0.2265542189676388,0.013699846832668502,0.007599571266896063,0.037340491751187935,0.009335122937796984,0.0862859416517649,0.019175123431857045
344428,2023-03-03 01:50:51,PlateAgilent 4_Vial7,0.931352,99.48575469745843,0.39562484532507247,0.00913610532491183,1.0783205428398481,0.26958013570996203,0.013133451937116604,0.007596968688878779,0.0357967180007517,0.008949179500187926,0.08654181403476202,0.01894519124461614
344429,2023-03-03 02:02:59,PlateAgilent 4_Vial8,0.928577,99.42848573313563,0.45563345557988055,0.009492361241452951,1.2418808397970844,0.3104702099492711,0.012291185712865457,0.006050553117942812,0.033501025546442124,0.008375256386610531,0.0853259064303893,0.01826371914122428
344430,2023-03-03 02:15:08,PlateAgilent 4_Vial9,0.931352,99.27631645347697,0.6220003242123955,0.014684665424994834,1.6953326748226991,0.4238331687056748,0.012340798601742052,0.006329913769407983,0.033636251121623835,0.008409062780405959,0.07171326557402019,0.017629158134863203
344431,2023-03-03 02:27:16,PlateAgilent 4_Vial10,0.934202,99.2675535532777,0.629689466920485,0.01533563437142104,1.7162903083913075,0.42907257709782687,0.01139658952175467,0.006278497413425299,0.031062701811671586,0.007765675452917896,0.07425952250631733,0.017100867773740907
344432,2023-03-03 02:39:33,PlateAgilent 4_Vial11,0.925802,99.44578580104684,0.4322616811966903,0.009579272458323872,1.1781784087242728,0.2945446021810682,0.01340713861485419,0.0065377487653340656,0.03654268218978927,0.009135670547447317,0.09135660155316239,0.017188777588466108
344434,2023-03-03 02:51:45,PlateAgilent 4_Vial13,0.934202,99.29900155398562,0.5999147521871393,0.013833531719168556,1.635135934661867,0.40878398366546675,0.012090238492363445,0.005105021378652423,0.03295332102673268,0.00823833025668317,0.07195179558459652,0.017041659750266534
344435,2023-03-03 03:03:49,PlateAgilent 4_Vial14,0.939752,99.40329903756702,0.49412271353287274,0.011439807699277754,1.3467876928923979,0.33669692322309946,0.011135407701464553,0.005621943399699699,0.030350821034811563,0.007587705258702891,0.07402167341560692,0.017421167783024986
344436,2023-03-03 03:15:59,PlateAgilent 4_Vial15,0.934202,99.30480369736264,0.5930966681927086,0.014808819863996278,1.6165524707543837,0.4041381176885959,0.0113990160000536,0.0055000159246899275,0.031069315454437987,0.007767328863609497,0.07447010411296164,0.016230514331625034
