form_id,form_datetime,sample_name,Baratron_Avg,calc_%_N2_Avg,calc_%_H2_Avg,calc_%_H2_2STD,calc_%_H2_umol,calc_%_H2_umol/h,calc_%_O2_Avg,calc_%_O2_2STD,calc_%_O2_umol,calc_%_O2_umol/h,calc_%_Ar_Avg,calc_%_CO2_Avg
344452,2023-03-02 10:11:39,PlateAgilent 1_Vial1,0.939752,85.02274050280583,0.026468187761081098,0.0004732676078548597,0.07214205814365525,0.018035514535913812,13.968578946506529,0.18941669625828866,38.07295171242778,9.518237928106945,0.9393396161650007,0.042872746761555044
344453,2023-03-02 10:23:30,PlateAgilent 1_Vial2,0.900752,98.85709686413574,1.0546687454599666,0.029704281114926484,2.874619699847599,0.7186549249618998,0.03202695814082708,0.010299796168985765,0.08729311946915053,0.02182327986728763,0.03620775685722622,0.01999967540624014
344454,2023-03-02 10:35:23,PlateAgilent 1_Vial3,0.939752,98.95161088711296,0.9692290915169679,0.024950120205180025,2.6417441989569466,0.6604360497392366,0.024752682486874615,0.00966826016377246,0.06746625327349604,0.01686656331837401,0.03739928159546808,0.017008057287736137
344455,2023-03-02 10:47:24,PlateAgilent 1_Vial4,0.939752,98.92281305047274,1.0001165086671315,0.025558526122838418,2.7259313697624563,0.6814828424406141,0.02285817510028903,0.008837060506785838,0.06230255777343588,0.01557563944335897,0.03785946571270622,0.016352800047119906
344456,2023-03-02 10:59:20,PlateAgilent 1_Vial5,0.939752,98.97188538084134,0.9512609486431312,0.023627699759136134,2.592769980561691,0.6481924951404228,0.021256689402392108,0.00861863743920218,0.05793752623531923,0.014484381558829808,0.0395232682882582,0.016073712824865055
344457,2023-03-02 11:11:13,PlateAgilent 1_Vial6,0.934202,99.04641836515171,0.8817837597306533,0.02009337332641194,2.403401994833869,0.6008504987084673,0.017905777139592856,0.008599417821570908,0.048804233488597505,0.012201058372149376,0.038664131986107894,0.015227965991917456
344458,2023-03-02 11:23:07,PlateAgilent 1_Vial7,0.942527,99.1384599626027,0.7922373367154029,0.018004920612925857,2.159333027436659,0.5398332568591647,0.016565566243304,0.008246262099182868,0.04515133615850534,0.011287834039626335,0.0381600149386702,0.014577119499916944
344459,2023-03-02 11:35:02,PlateAgilent 1_Vial8,0.931352,99.00045645208857,0.9289670946811455,0.019724082314047677,2.5320055442772915,0.6330013860693229,0.016990908815172207,0.007997118085716704,0.046310655747276275,0.011577663936819069,0.038746557749246555,0.014838986665870583
344460,2023-03-02 11:47:01,PlateAgilent 1_Vial9,0.936977,99.12563076912198,0.8023380648041676,0.017496490094619215,2.186863711427966,0.5467159278569915,0.018697913962386997,0.007674294346447849,0.050963292553902056,0.012740823138475514,0.038186024797007175,0.015147227314457308
344461,2023-03-02 11:58:58,PlateAgilent 1_Vial10,0.939752,99.11275575624424,0.8178428967983706,0.018802399453271026,2.229123895666123,0.5572809739165308,0.017422682591747857,0.007692088300676394,0.047487504316426433,0.011871876079106608,0.0376107967041852,0.014367867661462766
344462,2023-03-02 12:10:58,PlateAgilent 1_Vial11,0.939752,99.08422679623312,0.8464875120992089,0.01810770245976327,2.3071980547732407,0.5767995136933102,0.016310966566171325,0.0071275664226273395,0.04445739576194866,0.011114348940487165,0.03919454640587386,0.013780178695617108
344463,2023-03-02 12:22:53,PlateAgilent 1_Vial12,0.934202,99.1355548504626,0.7935003239352307,0.01894922883771886,2.162775442847565,0.5406938607118913,0.018294637012593443,0.007446995051296035,0.04986411532943105,0.012466028832357763,0.038493409155360196,0.014156779434219183
344464,2023-03-02 12:34:46,PlateAgilent 1_Vial13,0.934202,99.0689952419811,0.860873895764929,0.018199767971154607,2.3464097807991307,0.5866024451997827,0.016189518821107404,0.007782917772868401,0.04412637611055039,0.011031594027637598,0.03975846917815597,0.014182874254704426
344465,2023-03-02 12:46:45,PlateAgilent 1_Vial14,0.920252,99.058649564305,0.8728436426500144,0.018536806564721838,2.3790346882368194,0.5947586720592049,0.015032596842634529,0.007227967040239533,0.040973053586467856,0.010243263396616964,0.03941941959134215,0.01405477661102018
344466,2023-03-02 12:58:42,PlateAgilent 1_Vial15,0.931352,99.11133378387706,0.8204313103526328,0.01775535187524379,2.2361789114011246,0.5590447278502811,0.015649994413855076,0.007299372001712407,0.042655840934162144,0.010663960233540536,0.039147497416884565,0.013437413939557727
