form_id,form_datetime,sample_name,Baratron_Avg,calc_%_N2_Avg,calc_%_H2_Avg,calc_%_H2_2STD,calc_%_H2_umol,calc_%_H2_umol/h,calc_%_O2_Avg,calc_%_O2_2STD,calc_%_O2_umol,calc_%_O2_umol/h,calc_%_Ar_Avg,calc_%_CO2_Avg
339370,2022-10-26 14:56:44,PlateAgilent 1_Vial1,0.939752,99.03737249848749,0.017211099566138744,0.0002809206808753109,0.04691081069941396,0.01172770267485349,0.8354427014133187,0.02487100606343632,2.2770941662154165,0.5692735415538541,0.10045398205334684,0.009519718479694992
339371,2022-10-26 15:08:12,PlateAgilent 1_Vial2,0.934202,99.64092948408106,0.028725056500040654,0.004523317226323003,0.07829341075072803,0.019573352687682007,0.16155630969571583,0.00838857614727883,0.4403401091434095,0.11008502728585237,0.09562650080622834,0.07316264891694912
339372,2022-10-26 15:19:59,PlateAgilent 1_Vial3,0.920252,99.73706101009589,0.044442321198061005,0.010717228118783569,0.12113260450055698,0.030283151125139244,0.04197580887838036,0.011370259829773332,0.11440984445424636,0.02860246111356159,0.037177043684417065,0.1393438161432478
339373,2022-10-26 15:32:41,PlateAgilent 1_Vial4,0.911852,99.14146969358913,0.7564122653068903,0.020190766939579226,2.06168771798507,0.5154219294962675,0.02408211302477023,0.01010378932592956,0.06563853988559169,0.016409634971397923,0.030623264254091537,0.04741266382511254
339374,2022-10-26 15:45:39,PlateAgilent 1_Vial5,0.920252,99.86441471026818,0.07154357688491145,0.0005592451563972703,0.19500016132670567,0.04875004033167642,0.01681851831905576,0.009184982606478088,0.04584078582998132,0.01146019645749533,0.030354982887892075,0.01686821163996805
339375,2022-10-26 15:58:36,PlateAgilent 1_Vial6,0.909077,99.50155046741033,0.44322435460526816,0.007421292292465011,1.2080584227845639,0.30201460569614097,0.01549997418423546,0.009343248422935437,0.042246943724212,0.010561735931053,0.029077655230164697,0.010647548570015394
339376,2022-10-26 16:11:28,PlateAgilent 1_Vial7,0.909077,99.76271030351019,0.1849725104260416,0.0030194128028191818,0.5041636292815961,0.12604090732039902,0.01426274747319826,0.010045939730678011,0.038874741511872715,0.009718685377968179,0.028469543745643085,0.009584894844922816
339377,2022-10-26 16:24:20,PlateAgilent 1_Vial8,0.906302,99.92637723286637,0.021088372867041967,0.001177169662874448,0.05747876036175901,0.014369690090439752,0.01399875676471592,0.009267689601002117,0.03815520479055924,0.00953880119763981,0.02865335043412172,0.009882287067735349
339378,2022-10-26 16:37:14,PlateAgilent 1_Vial9,0.911852,99.91015381909828,0.03968059699425695,0.0010053421837192703,0.1081539832411145,0.027038495810278625,0.013513678721703068,0.009264042086999751,0.03683306937656238,0.009208267344140595,0.026601263970714162,0.0100506412150345
339379,2022-10-26 16:50:02,PlateAgilent 1_Vial10,0.909077,99.34704714312872,0.6023244133480237,0.013080122796686171,1.641703740404527,0.41042593510113173,0.013529284913250037,0.008629601898240299,0.036875605827797545,0.009218901456949386,0.028714204307633162,0.008384954302374133
