form_id,form_datetime,sample_name,Baratron_Avg,calc_%_N2_Avg,calc_%_H2_Avg,calc_%_H2_2STD,calc_%_H2_umol,calc_%_H2_umol/h,calc_%_O2_Avg,calc_%_O2_2STD,calc_%_O2_umol,calc_%_O2_umol/h,calc_%_Ar_Avg,calc_%_CO2_Avg
339430,2022-10-27 03:12:14,PlateAgilent 4_Vial1,0.911852,99.44576739724089,0.5147553461562866,0.01132738918846033,1.4030242813513802,0.35075607033784506,0.01173401786298443,0.007882308511410432,0.03198240115913156,0.00799560028978289,0.020851287408331337,0.006891951331514032
339431,2022-10-27 03:24:55,PlateAgilent 4_Vial2,0.914702,99.7564728429321,0.20464533631832832,0.0036980050007030868,0.5577841552572432,0.1394460388143108,0.010853203194952032,0.008104560200106047,0.029581640534015678,0.0073954101335039196,0.021281786277697057,0.0067468312769161775
339432,2022-10-27 03:37:40,PlateAgilent 4_Vial3,0.897902,99.94158667277817,0.01842669290127732,0.000783936961131567,0.050224048683600954,0.012556012170900238,0.011110527800670946,0.007495935477132312,0.030283008033564082,0.0075707520083910206,0.02144987061190849,0.007426235907974788
339433,2022-10-27 03:50:18,PlateAgilent 4_Vial4,0.909077,99.30183908904746,0.657506131230654,0.678828668312784,1.79210779284249,0.4480269482106225,0.011928996391669387,0.00779768131287142,0.032513837329984085,0.008128459332496021,0.021419935051502678,0.007305848278700313
339434,2022-10-27 04:03:00,PlateAgilent 4_Vial5,0.900752,99.8576990160017,0.10358880791051638,0.000992275285310601,0.2823430856229942,0.07058577140574855,0.010950144272148257,0.007410326252091777,0.02984586447298448,0.00746146611824612,0.020577345764394635,0.007184686051225645
339435,2022-10-27 04:15:46,PlateAgilent 4_Vial6,0.903527,99.39582731032388,0.5633415404582276,0.010402837350254933,1.535451483619587,0.38386287090489674,0.013133157475750733,0.007570222031342425,0.03579591541278575,0.008948978853196437,0.020176017655976933,0.007521974086161318
339436,2022-10-27 04:28:26,PlateAgilent 4_Vial7,0.906302,99.66784648276243,0.29352061676165886,0.005352702535687539,0.8000238471905203,0.20000596179763008,0.010931265096439217,0.00868379675375915,0.02979440713091029,0.007448601782727573,0.02010093451282151,0.007600700866663829
339437,2022-10-27 04:41:11,PlateAgilent 4_Vial8,0.903527,99.94360994507494,0.01856675785955924,0.001192911669433981,0.05060581166848958,0.012651452917122394,0.010794254651894932,0.007790644955928265,0.0294209695708543,0.007355242392713575,0.019634902420783223,0.0073941399928256725
339438,2022-10-27 04:53:52,PlateAgilent 4_Vial9,0.906302,99.88073721179214,0.07990083412178674,0.00045042523470970166,0.21777881708305713,0.05444470427076428,0.011889382004404554,0.008360621523160252,0.032405863808895985,0.008101465952223996,0.020796607610133414,0.006675964471544881
339439,2022-10-27 05:06:31,PlateAgilent 4_Vial10,0.900752,99.73034194151519,0.23030305400601828,0.004798826179990219,0.6277171849745455,0.15692929624363638,0.01092139506692838,0.008019685543718284,0.029767505242149418,0.0074418763105373546,0.021007469459934803,0.007426139951939872
339440,2022-10-27 05:19:16,PlateAgilent 4_Vial11,0.906302,99.36933401119813,0.5926829254666446,0.012344556142081409,1.6154247678655551,0.4038561919663888,0.01081675407776356,0.007439919504629125,0.029482294316766838,0.007370573579191709,0.020445349609836454,0.006720959647620669
339441,2022-10-27 05:31:49,PlateAgilent 4_Vial12,0.897902,99.88525302987037,0.07564780782545633,0.000588544772889261,0.20618670986642645,0.051546677466606614,0.010773625671855174,0.007138890982518074,0.029364742937927783,0.007341185734481946,0.02114804903722635,0.007177487595096174
339442,2022-10-27 05:44:28,PlateAgilent 4_Vial13,0.903527,99.72737319064501,0.23291889733505416,0.004491146739620183,0.634846963682534,0.1587117409206335,0.011531534616650109,0.007126251500403347,0.031430510026197796,0.007857627506549449,0.021293885414012066,0.006882491989276922
339443,2022-10-27 05:55:59,PlateAgilent 4_Vial14,1.06245,99.85760800432553,0.015590912068428137,0.000287072221694258,0.04249480527741344,0.01062370131935336,0.10916792015999222,0.004087849579087217,0.2975495910295897,0.07438739775739743,0.012338514056156873,0.005294649389890046
339444,2022-10-27 06:07:32,PlateAgilent 4_Vial15,1.06245,99.85165192350445,0.015827612619933876,0.00023128939165894855,0.0431399595699363,0.010784989892484075,0.1138486942701597,0.004535224411329965,0.31030757359572314,0.07757689339893079,0.012716695779286294,0.005955073826171697
339460,2022-10-27 06:21:32,PlateAgilent 6_Vial1,0.914702,99.27923387704229,0.6818093354150891,0.013257658945165432,1.8583489418466044,0.4645872354616511,0.01201701041496362,0.007751367698079179,0.03275372956753599,0.008188432391883998,0.020285382115275342,0.006654395012380756
339461,2022-10-27 06:34:13,PlateAgilent 6_Vial2,0.903527,99.93367702158429,0.024887105684428836,0.000970235000638168,0.06783263899742051,0.016958159749355127,0.012069717021832896,0.007799681870747148,0.0328973874232094,0.00822434685580235,0.022094066964285432,0.007272088745173239
339462,2022-10-27 06:46:58,PlateAgilent 6_Vial3,0.909077,99.92574382390279,0.03409842656704205,0.0006334341632755334,0.09293914242303342,0.023234785605758354,0.010999004609991415,0.007845556049590864,0.029979038884675135,0.007494759721168784,0.02251888766928175,0.006639857250892981
339463,2022-10-27 06:59:37,PlateAgilent 6_Vial4,0.917477,99.09012510202861,0.8687589950827069,0.29732033294736926,2.367901516409683,0.5919753791024207,0.010965548980081194,0.007684299369148225,0.029887851757698324,0.007471962939424581,0.022837877988823384,0.007312475919775595
