form_id,form_datetime,sample_name,Baratron_Avg,calc_%_N2_Avg,calc_%_H2_Avg,calc_%_H2_2STD,calc_%_H2_umol,calc_%_H2_umol/h,calc_%_O2_Avg,calc_%_O2_2STD,calc_%_O2_umol,calc_%_O2_umol/h,calc_%_Ar_Avg,calc_%_CO2_Avg
340126,2022-11-10 16:13:16,PlateAgilent 1_Vial1,0.950927,99.91994939633776,0.018479556043001236,0.0016112366476696016,0.05036813319283624,0.01259203329820906,0.022697539888583508,0.009991843438002572,0.061864728221696884,0.015466182055424221,0.027186428503998317,0.011687079226655739
340127,2022-11-10 16:26:11,PlateAgilent 1_Vial2,0.909077,99.78628260022151,0.1516916918429524,0.0018408078822984145,0.4134529704725324,0.1033632426181331,0.020042018641642595,0.010338096489966411,0.0546268028326298,0.01365670070815745,0.029234284587028314,0.012749404706853186
340128,2022-11-10 16:39:10,PlateAgilent 1_Vial3,0.914702,99.91876785016544,0.020623829329668136,0.0017219717339146525,0.056212594079957136,0.014053148519989284,0.01797660612729654,0.009984877497052262,0.04899728595578186,0.012249321488945464,0.03060382673394832,0.012027887643637842
340129,2022-11-10 16:51:55,PlateAgilent 1_Vial4,0.928577,97.84384640662641,2.09774297866449,0.05689184481003427,5.717637236946851,1.4294093092367128,0.016462950627228534,0.008750077804987452,0.04487164561798983,0.011217911404497457,0.029824416790993534,0.012123247290885084
340130,2022-11-10 17:04:44,PlateAgilent 1_Vial5,0.909077,99.77916375784811,0.16197588179490624,0.0023348723359921933,0.44148370065214726,0.11037092516303681,0.01536074268446198,0.008541270001593356,0.041867452425345814,0.010466863106336453,0.03097072808223545,0.012528889590278012
340131,2022-11-10 17:17:40,PlateAgilent 1_Vial6,0.909077,99.44451502698377,0.49735979129062247,0.01050429825026876,1.3556107167398594,0.33890267918496486,0.015083814689857105,0.00900612179077617,0.04111265365828527,0.010278163414571318,0.03057341049376317,0.012467956541993352
340132,2022-11-10 17:30:34,PlateAgilent 1_Vial7,0.911852,99.64271447837811,0.29966397149506285,0.0054042602686184835,0.8167682597047009,0.20419206492617523,0.014456514799270195,0.0087435536459529,0.039402876412153905,0.009850719103038476,0.031026222809101146,0.012138812518461092
340133,2022-11-10 17:43:34,PlateAgilent 1_Vial8,0.911852,99.91967822526105,0.022422508783594263,0.001964798650686266,0.0611150996431728,0.0152787749107932,0.014168619834583413,0.008208358541528234,0.038618185919960905,0.009654546479990226,0.03101985797328216,0.012710788147494344
340134,2022-11-10 17:56:24,PlateAgilent 1_Vial9,0.906302,99.90992852158912,0.03274231786946251,0.0013544867816043134,0.08924291382616088,0.02231072845654022,0.013711866714418854,0.008366325913453711,0.03737325330690686,0.009343313326726716,0.031263236929412005,0.01235405689758869
340135,2022-11-10 18:09:09,PlateAgilent 1_Vial10,0.925802,98.78613459387226,1.1581204102743716,0.034248594297227965,3.1565889863535936,0.7891472465883984,0.013065862862039241,0.007980076212613978,0.03561249628417175,0.008903124071042937,0.030425330175637384,0.012253802815692702
340136,2022-11-10 18:22:01,PlateAgilent 1_Vial11,0.931352,97.95561443444743,1.989101381260454,0.059318546346677575,5.421522198490535,1.3553805496226337,0.013456803908511028,0.007687826217195385,0.03667805060016384,0.00916951265004096,0.029625258459007594,0.012202121924612683
340137,2022-11-10 18:34:55,PlateAgilent 1_Vial12,0.909077,99.89610389605252,0.04062827037916172,0.0012219177249859342,0.110736974908399,0.02768424372709975,0.019301980675935616,0.008133649826338124,0.0526097451317982,0.01315243628294955,0.03119038308256739,0.012775469809818233
340138,2022-11-10 18:47:55,PlateAgilent 1_Vial13,0.906302,99.6021980494671,0.340864393035342,0.007321628680293808,0.9290646977204678,0.23226617443011696,0.013939015230274758,0.008604709635500743,0.03799237243912858,0.009498093109782144,0.03129551182951763,0.011703030437763159
340139,2022-11-10 19:00:49,PlateAgilent 1_Vial14,0.925802,99.04997470337112,0.8951747251279369,0.0205057235394849,2.439900595078462,0.6099751487696154,0.012720914402701431,0.008229816753503394,0.03467229999892761,0.008668074999731903,0.030467535680432388,0.0116621214178111
